Area,Latitude,Longitude,Bedroom,Bathroom,Price_min,Price_max,List
Avondale,-36.893272,174.698319,1 ,1 ,100000 ,250000 ,0 
Avondale,-36.893272,174.698319,2 ,1 ,100000 ,250000 ,0 
Avondale,-36.893272,174.698319,3 ,1 ,100000 ,250000 ,0 
Avondale,-36.893272,174.698319,1 ,2 ,100000 ,250000 ,0 
Avondale,-36.893272,174.698319,2 ,2 ,100000 ,250000 ,0 
Avondale,-36.893272,174.698319,3 ,2 ,100000 ,250000 ,1 
Avondale,-36.893272,174.698319,1 ,3 ,100000 ,250000 ,0 
Avondale,-36.893272,174.698319,2 ,3 ,100000 ,250000 ,0 
Avondale,-36.893272,174.698319,3 ,3 ,100000 ,250000 ,0 
Avondale,-36.893272,174.698319,1 ,1 ,250000 ,500000 ,2 
Avondale,-36.893272,174.698319,2 ,1 ,250000 ,500000 ,1 
Avondale,-36.893272,174.698319,3 ,1 ,250000 ,500000 ,1 
Avondale,-36.893272,174.698319,1 ,2 ,250000 ,500000 ,0 
Avondale,-36.893272,174.698319,2 ,2 ,250000 ,500000 ,0 
Avondale,-36.893272,174.698319,3 ,2 ,250000 ,500000 ,0 
Avondale,-36.893272,174.698319,1 ,3 ,250000 ,500000 ,0 
Avondale,-36.893272,174.698319,2 ,3 ,250000 ,500000 ,0 
Avondale,-36.893272,174.698319,3 ,3 ,250000 ,500000 ,0 
Avondale,-36.893272,174.698319,1 ,1 ,500000 ,750000 ,2 
Avondale,-36.893272,174.698319,2 ,1 ,500000 ,750000 ,7 
Avondale,-36.893272,174.698319,3 ,1 ,500000 ,750000 ,12 
Avondale,-36.893272,174.698319,1 ,2 ,500000 ,750000 ,0 
Avondale,-36.893272,174.698319,2 ,2 ,500000 ,750000 ,2 
Avondale,-36.893272,174.698319,3 ,2 ,500000 ,750000 ,2 
Avondale,-36.893272,174.698319,1 ,3 ,500000 ,750000 ,0 
Avondale,-36.893272,174.698319,2 ,3 ,500000 ,750000 ,0 
Avondale,-36.893272,174.698319,3 ,3 ,500000 ,750000 ,0 
Avondale,-36.893272,174.698319,1 ,1 ,750000 ,1000000 ,0 
Avondale,-36.893272,174.698319,2 ,1 ,750000 ,1000000 ,2 
Avondale,-36.893272,174.698319,3 ,1 ,750000 ,1000000 ,11 
Avondale,-36.893272,174.698319,1 ,2 ,750000 ,1000000 ,0 
Avondale,-36.893272,174.698319,2 ,2 ,750000 ,1000000 ,1 
Avondale,-36.893272,174.698319,3 ,2 ,750000 ,1000000 ,5 
Avondale,-36.893272,174.698319,1 ,3 ,750000 ,1000000 ,0 
Avondale,-36.893272,174.698319,2 ,3 ,750000 ,1000000 ,0 
Avondale,-36.893272,174.698319,3 ,3 ,750000 ,1000000 ,0 
Avondale,-36.893272,174.698319,1 ,1 ,1000000 ,1250000 ,0 
Avondale,-36.893272,174.698319,2 ,1 ,1000000 ,1250000 ,0 
Avondale,-36.893272,174.698319,3 ,1 ,1000000 ,1250000 ,2 
Avondale,-36.893272,174.698319,1 ,2 ,1000000 ,1250000 ,0 
Avondale,-36.893272,174.698319,2 ,2 ,1000000 ,1250000 ,0 
Avondale,-36.893272,174.698319,3 ,2 ,1000000 ,1250000 ,0 
Avondale,-36.893272,174.698319,1 ,3 ,1000000 ,1250000 ,0 
Avondale,-36.893272,174.698319,2 ,3 ,1000000 ,1250000 ,0 
Avondale,-36.893272,174.698319,3 ,3 ,1000000 ,1250000 ,0 
Avondale,-36.893272,174.698319,1 ,1 ,1250000 ,1500000 ,0 
Avondale,-36.893272,174.698319,2 ,1 ,1250000 ,1500000 ,0 
Avondale,-36.893272,174.698319,3 ,1 ,1250000 ,1500000 ,0 
Avondale,-36.893272,174.698319,1 ,2 ,1250000 ,1500000 ,0 
Avondale,-36.893272,174.698319,2 ,2 ,1250000 ,1500000 ,0 
Avondale,-36.893272,174.698319,3 ,2 ,1250000 ,1500000 ,0 
Avondale,-36.893272,174.698319,1 ,3 ,1250000 ,1500000 ,0 
Avondale,-36.893272,174.698319,2 ,3 ,1250000 ,1500000 ,0 
Avondale,-36.893272,174.698319,3 ,3 ,1250000 ,1500000 ,0 
Avondale,-36.893272,174.698319,1 ,1 ,1500000 ,1750000 ,0 
Avondale,-36.893272,174.698319,2 ,1 ,1500000 ,1750000 ,0 
Avondale,-36.893272,174.698319,3 ,1 ,1500000 ,1750000 ,0 
Avondale,-36.893272,174.698319,1 ,2 ,1500000 ,1750000 ,0 
Avondale,-36.893272,174.698319,2 ,2 ,1500000 ,1750000 ,0 
Avondale,-36.893272,174.698319,3 ,2 ,1500000 ,1750000 ,0 
Avondale,-36.893272,174.698319,1 ,3 ,1500000 ,1750000 ,0 
Avondale,-36.893272,174.698319,2 ,3 ,1500000 ,1750000 ,0 
Avondale,-36.893272,174.698319,3 ,3 ,1500000 ,1750000 ,0 
Avondale,-36.893272,174.698319,1 ,1 ,1750000 ,2000000 ,0 
Avondale,-36.893272,174.698319,2 ,1 ,1750000 ,2000000 ,0 
Avondale,-36.893272,174.698319,3 ,1 ,1750000 ,2000000 ,0 
Avondale,-36.893272,174.698319,1 ,2 ,1750000 ,2000000 ,0 
Avondale,-36.893272,174.698319,2 ,2 ,1750000 ,2000000 ,0 
Avondale,-36.893272,174.698319,3 ,2 ,1750000 ,2000000 ,0 
Avondale,-36.893272,174.698319,1 ,3 ,1750000 ,2000000 ,0 
Avondale,-36.893272,174.698319,2 ,3 ,1750000 ,2000000 ,0 
Avondale,-36.893272,174.698319,3 ,3 ,1750000 ,2000000 ,0 
Blockhouse Bay,-36.922791,174.699995,1 ,1 ,100000 ,250000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,1 ,100000 ,250000 ,0 
Blockhouse Bay,-36.922791,174.699995,3 ,1 ,100000 ,250000 ,3 
Blockhouse Bay,-36.922791,174.699995,1 ,2 ,100000 ,250000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,2 ,100000 ,250000 ,0 
Blockhouse Bay,-36.922791,174.699995,3 ,2 ,100000 ,250000 ,0 
Blockhouse Bay,-36.922791,174.699995,1 ,3 ,100000 ,250000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,3 ,100000 ,250000 ,0 
Blockhouse Bay,-36.922791,174.699995,3 ,3 ,100000 ,250000 ,0 
Blockhouse Bay,-36.922791,174.699995,1 ,1 ,250000 ,500000 ,1 
Blockhouse Bay,-36.922791,174.699995,2 ,1 ,250000 ,500000 ,2 
Blockhouse Bay,-36.922791,174.699995,3 ,1 ,250000 ,500000 ,0 
Blockhouse Bay,-36.922791,174.699995,1 ,2 ,250000 ,500000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,2 ,250000 ,500000 ,0 
Blockhouse Bay,-36.922791,174.699995,3 ,2 ,250000 ,500000 ,0 
Blockhouse Bay,-36.922791,174.699995,1 ,3 ,250000 ,500000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,3 ,250000 ,500000 ,0 
Blockhouse Bay,-36.922791,174.699995,3 ,3 ,250000 ,500000 ,0 
Blockhouse Bay,-36.922791,174.699995,1 ,1 ,500000 ,750000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,1 ,500000 ,750000 ,2 
Blockhouse Bay,-36.922791,174.699995,3 ,1 ,500000 ,750000 ,2 
Blockhouse Bay,-36.922791,174.699995,1 ,2 ,500000 ,750000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,2 ,500000 ,750000 ,0 
Blockhouse Bay,-36.922791,174.699995,3 ,2 ,500000 ,750000 ,0 
Blockhouse Bay,-36.922791,174.699995,1 ,3 ,500000 ,750000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,3 ,500000 ,750000 ,0 
Blockhouse Bay,-36.922791,174.699995,3 ,3 ,500000 ,750000 ,0 
Blockhouse Bay,-36.922791,174.699995,1 ,1 ,750000 ,1000000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,1 ,750000 ,1000000 ,2 
Blockhouse Bay,-36.922791,174.699995,3 ,1 ,750000 ,1000000 ,4 
Blockhouse Bay,-36.922791,174.699995,1 ,2 ,750000 ,1000000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,2 ,750000 ,1000000 ,0 
Blockhouse Bay,-36.922791,174.699995,3 ,2 ,750000 ,1000000 ,2 
Blockhouse Bay,-36.922791,174.699995,1 ,3 ,750000 ,1000000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,3 ,750000 ,1000000 ,0 
Blockhouse Bay,-36.922791,174.699995,3 ,3 ,750000 ,1000000 ,0 
Blockhouse Bay,-36.922791,174.699995,1 ,1 ,1000000 ,1250000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,1 ,1000000 ,1250000 ,1 
Blockhouse Bay,-36.922791,174.699995,3 ,1 ,1000000 ,1250000 ,4 
Blockhouse Bay,-36.922791,174.699995,1 ,2 ,1000000 ,1250000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,2 ,1000000 ,1250000 ,0 
Blockhouse Bay,-36.922791,174.699995,3 ,2 ,1000000 ,1250000 ,1 
Blockhouse Bay,-36.922791,174.699995,1 ,3 ,1000000 ,1250000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,3 ,1000000 ,1250000 ,0 
Blockhouse Bay,-36.922791,174.699995,3 ,3 ,1000000 ,1250000 ,0 
Blockhouse Bay,-36.922791,174.699995,1 ,1 ,1250000 ,1500000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,1 ,1250000 ,1500000 ,0 
Blockhouse Bay,-36.922791,174.699995,3 ,1 ,1250000 ,1500000 ,2 
Blockhouse Bay,-36.922791,174.699995,1 ,2 ,1250000 ,1500000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,2 ,1250000 ,1500000 ,0 
Blockhouse Bay,-36.922791,174.699995,3 ,2 ,1250000 ,1500000 ,0 
Blockhouse Bay,-36.922791,174.699995,1 ,3 ,1250000 ,1500000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,3 ,1250000 ,1500000 ,0 
Blockhouse Bay,-36.922791,174.699995,3 ,3 ,1250000 ,1500000 ,0 
Blockhouse Bay,-36.922791,174.699995,1 ,1 ,1500000 ,1750000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,1 ,1500000 ,1750000 ,0 
Blockhouse Bay,-36.922791,174.699995,3 ,1 ,1500000 ,1750000 ,0 
Blockhouse Bay,-36.922791,174.699995,1 ,2 ,1500000 ,1750000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,2 ,1500000 ,1750000 ,0 
Blockhouse Bay,-36.922791,174.699995,3 ,2 ,1500000 ,1750000 ,0 
Blockhouse Bay,-36.922791,174.699995,1 ,3 ,1500000 ,1750000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,3 ,1500000 ,1750000 ,0 
Blockhouse Bay,-36.922791,174.699995,3 ,3 ,1500000 ,1750000 ,0 
Blockhouse Bay,-36.922791,174.699995,1 ,1 ,1750000 ,2000000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,1 ,1750000 ,2000000 ,0 
Blockhouse Bay,-36.922791,174.699995,3 ,1 ,1750000 ,2000000 ,0 
Blockhouse Bay,-36.922791,174.699995,1 ,2 ,1750000 ,2000000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,2 ,1750000 ,2000000 ,0 
Blockhouse Bay,-36.922791,174.699995,3 ,2 ,1750000 ,2000000 ,0 
Blockhouse Bay,-36.922791,174.699995,1 ,3 ,1750000 ,2000000 ,0 
Blockhouse Bay,-36.922791,174.699995,2 ,3 ,1750000 ,2000000 ,0 
Blockhouse Bay,-36.922791,174.699995,3 ,3 ,1750000 ,2000000 ,0 
City Centre,-36.850961,174.764143,1 ,1 ,100000 ,250000 ,74 
City Centre,-36.850961,174.764143,2 ,1 ,100000 ,250000 ,22 
City Centre,-36.850961,174.764143,3 ,1 ,100000 ,250000 ,1 
City Centre,-36.850961,174.764143,1 ,2 ,100000 ,250000 ,0 
City Centre,-36.850961,174.764143,2 ,2 ,100000 ,250000 ,4 
City Centre,-36.850961,174.764143,3 ,2 ,100000 ,250000 ,4 
City Centre,-36.850961,174.764143,1 ,3 ,100000 ,250000 ,0 
City Centre,-36.850961,174.764143,2 ,3 ,100000 ,250000 ,0 
City Centre,-36.850961,174.764143,3 ,3 ,100000 ,250000 ,0 
City Centre,-36.850961,174.764143,1 ,1 ,250000 ,500000 ,165 
City Centre,-36.850961,174.764143,2 ,1 ,250000 ,500000 ,91 
City Centre,-36.850961,174.764143,3 ,1 ,250000 ,500000 ,7 
City Centre,-36.850961,174.764143,1 ,2 ,250000 ,500000 ,4 
City Centre,-36.850961,174.764143,2 ,2 ,250000 ,500000 ,17 
City Centre,-36.850961,174.764143,3 ,2 ,250000 ,500000 ,7 
City Centre,-36.850961,174.764143,1 ,3 ,250000 ,500000 ,0 
City Centre,-36.850961,174.764143,2 ,3 ,250000 ,500000 ,0 
City Centre,-36.850961,174.764143,3 ,3 ,250000 ,500000 ,0 
City Centre,-36.850961,174.764143,1 ,1 ,500000 ,750000 ,120 
City Centre,-36.850961,174.764143,2 ,1 ,500000 ,750000 ,84 
City Centre,-36.850961,174.764143,3 ,1 ,500000 ,750000 ,7 
City Centre,-36.850961,174.764143,1 ,2 ,500000 ,750000 ,0 
City Centre,-36.850961,174.764143,2 ,2 ,500000 ,750000 ,27 
City Centre,-36.850961,174.764143,3 ,2 ,500000 ,750000 ,3 
City Centre,-36.850961,174.764143,1 ,3 ,500000 ,750000 ,0 
City Centre,-36.850961,174.764143,2 ,3 ,500000 ,750000 ,0 
City Centre,-36.850961,174.764143,3 ,3 ,500000 ,750000 ,0 
City Centre,-36.850961,174.764143,1 ,1 ,750000 ,1000000 ,19 
City Centre,-36.850961,174.764143,2 ,1 ,750000 ,1000000 ,29 
City Centre,-36.850961,174.764143,3 ,1 ,750000 ,1000000 ,2 
City Centre,-36.850961,174.764143,1 ,2 ,750000 ,1000000 ,0 
City Centre,-36.850961,174.764143,2 ,2 ,750000 ,1000000 ,57 
City Centre,-36.850961,174.764143,3 ,2 ,750000 ,1000000 ,8 
City Centre,-36.850961,174.764143,1 ,3 ,750000 ,1000000 ,0 
City Centre,-36.850961,174.764143,2 ,3 ,750000 ,1000000 ,0 
City Centre,-36.850961,174.764143,3 ,3 ,750000 ,1000000 ,0 
City Centre,-36.850961,174.764143,1 ,1 ,1000000 ,1250000 ,3 
City Centre,-36.850961,174.764143,2 ,1 ,1000000 ,1250000 ,9 
City Centre,-36.850961,174.764143,3 ,1 ,1000000 ,1250000 ,0 
City Centre,-36.850961,174.764143,1 ,2 ,1000000 ,1250000 ,0 
City Centre,-36.850961,174.764143,2 ,2 ,1000000 ,1250000 ,31 
City Centre,-36.850961,174.764143,3 ,2 ,1000000 ,1250000 ,5 
City Centre,-36.850961,174.764143,1 ,3 ,1000000 ,1250000 ,0 
City Centre,-36.850961,174.764143,2 ,3 ,1000000 ,1250000 ,0 
City Centre,-36.850961,174.764143,3 ,3 ,1000000 ,1250000 ,0 
City Centre,-36.850961,174.764143,1 ,1 ,1250000 ,1500000 ,2 
City Centre,-36.850961,174.764143,2 ,1 ,1250000 ,1500000 ,2 
City Centre,-36.850961,174.764143,3 ,1 ,1250000 ,1500000 ,0 
City Centre,-36.850961,174.764143,1 ,2 ,1250000 ,1500000 ,0 
City Centre,-36.850961,174.764143,2 ,2 ,1250000 ,1500000 ,20 
City Centre,-36.850961,174.764143,3 ,2 ,1250000 ,1500000 ,5 
City Centre,-36.850961,174.764143,1 ,3 ,1250000 ,1500000 ,0 
City Centre,-36.850961,174.764143,2 ,3 ,1250000 ,1500000 ,0 
City Centre,-36.850961,174.764143,3 ,3 ,1250000 ,1500000 ,0 
City Centre,-36.850961,174.764143,1 ,1 ,1500000 ,1750000 ,0 
City Centre,-36.850961,174.764143,2 ,1 ,1500000 ,1750000 ,1 
City Centre,-36.850961,174.764143,3 ,1 ,1500000 ,1750000 ,0 
City Centre,-36.850961,174.764143,1 ,2 ,1500000 ,1750000 ,0 
City Centre,-36.850961,174.764143,2 ,2 ,1500000 ,1750000 ,9 
City Centre,-36.850961,174.764143,3 ,2 ,1500000 ,1750000 ,7 
City Centre,-36.850961,174.764143,1 ,3 ,1500000 ,1750000 ,0 
City Centre,-36.850961,174.764143,2 ,3 ,1500000 ,1750000 ,0 
City Centre,-36.850961,174.764143,3 ,3 ,1500000 ,1750000 ,3 
City Centre,-36.850961,174.764143,1 ,1 ,1750000 ,2000000 ,0 
City Centre,-36.850961,174.764143,2 ,1 ,1750000 ,2000000 ,0 
City Centre,-36.850961,174.764143,3 ,1 ,1750000 ,2000000 ,0 
City Centre,-36.850961,174.764143,1 ,2 ,1750000 ,2000000 ,0 
City Centre,-36.850961,174.764143,2 ,2 ,1750000 ,2000000 ,3 
City Centre,-36.850961,174.764143,3 ,2 ,1750000 ,2000000 ,4 
City Centre,-36.850961,174.764143,1 ,3 ,1750000 ,2000000 ,0 
City Centre,-36.850961,174.764143,2 ,3 ,1750000 ,2000000 ,0 
City Centre,-36.850961,174.764143,3 ,3 ,1750000 ,2000000 ,0 
Epsom,-36.893442,174.773857,1 ,1 ,100000 ,250000 ,0 
Epsom,-36.893442,174.773857,2 ,1 ,100000 ,250000 ,0 
Epsom,-36.893442,174.773857,3 ,1 ,100000 ,250000 ,0 
Epsom,-36.893442,174.773857,1 ,2 ,100000 ,250000 ,0 
Epsom,-36.893442,174.773857,2 ,2 ,100000 ,250000 ,0 
Epsom,-36.893442,174.773857,3 ,2 ,100000 ,250000 ,0 
Epsom,-36.893442,174.773857,1 ,3 ,100000 ,250000 ,0 
Epsom,-36.893442,174.773857,2 ,3 ,100000 ,250000 ,0 
Epsom,-36.893442,174.773857,3 ,3 ,100000 ,250000 ,0 
Epsom,-36.893442,174.773857,1 ,1 ,250000 ,500000 ,1 
Epsom,-36.893442,174.773857,2 ,1 ,250000 ,500000 ,0 
Epsom,-36.893442,174.773857,3 ,1 ,250000 ,500000 ,1 
Epsom,-36.893442,174.773857,1 ,2 ,250000 ,500000 ,0 
Epsom,-36.893442,174.773857,2 ,2 ,250000 ,500000 ,0 
Epsom,-36.893442,174.773857,3 ,2 ,250000 ,500000 ,0 
Epsom,-36.893442,174.773857,1 ,3 ,250000 ,500000 ,0 
Epsom,-36.893442,174.773857,2 ,3 ,250000 ,500000 ,0 
Epsom,-36.893442,174.773857,3 ,3 ,250000 ,500000 ,0 
Epsom,-36.893442,174.773857,1 ,1 ,500000 ,750000 ,4 
Epsom,-36.893442,174.773857,2 ,1 ,500000 ,750000 ,0 
Epsom,-36.893442,174.773857,3 ,1 ,500000 ,750000 ,0 
Epsom,-36.893442,174.773857,1 ,2 ,500000 ,750000 ,0 
Epsom,-36.893442,174.773857,2 ,2 ,500000 ,750000 ,1 
Epsom,-36.893442,174.773857,3 ,2 ,500000 ,750000 ,0 
Epsom,-36.893442,174.773857,1 ,3 ,500000 ,750000 ,0 
Epsom,-36.893442,174.773857,2 ,3 ,500000 ,750000 ,0 
Epsom,-36.893442,174.773857,3 ,3 ,500000 ,750000 ,0 
Epsom,-36.893442,174.773857,1 ,1 ,750000 ,1000000 ,4 
Epsom,-36.893442,174.773857,2 ,1 ,750000 ,1000000 ,4 
Epsom,-36.893442,174.773857,3 ,1 ,750000 ,1000000 ,1 
Epsom,-36.893442,174.773857,1 ,2 ,750000 ,1000000 ,0 
Epsom,-36.893442,174.773857,2 ,2 ,750000 ,1000000 ,2 
Epsom,-36.893442,174.773857,3 ,2 ,750000 ,1000000 ,1 
Epsom,-36.893442,174.773857,1 ,3 ,750000 ,1000000 ,0 
Epsom,-36.893442,174.773857,2 ,3 ,750000 ,1000000 ,0 
Epsom,-36.893442,174.773857,3 ,3 ,750000 ,1000000 ,0 
Epsom,-36.893442,174.773857,1 ,1 ,1000000 ,1250000 ,1 
Epsom,-36.893442,174.773857,2 ,1 ,1000000 ,1250000 ,4 
Epsom,-36.893442,174.773857,3 ,1 ,1000000 ,1250000 ,1 
Epsom,-36.893442,174.773857,1 ,2 ,1000000 ,1250000 ,0 
Epsom,-36.893442,174.773857,2 ,2 ,1000000 ,1250000 ,1 
Epsom,-36.893442,174.773857,3 ,2 ,1000000 ,1250000 ,3 
Epsom,-36.893442,174.773857,1 ,3 ,1000000 ,1250000 ,0 
Epsom,-36.893442,174.773857,2 ,3 ,1000000 ,1250000 ,0 
Epsom,-36.893442,174.773857,3 ,3 ,1000000 ,1250000 ,0 
Epsom,-36.893442,174.773857,1 ,1 ,1250000 ,1500000 ,0 
Epsom,-36.893442,174.773857,2 ,1 ,1250000 ,1500000 ,1 
Epsom,-36.893442,174.773857,3 ,1 ,1250000 ,1500000 ,1 
Epsom,-36.893442,174.773857,1 ,2 ,1250000 ,1500000 ,0 
Epsom,-36.893442,174.773857,2 ,2 ,1250000 ,1500000 ,1 
Epsom,-36.893442,174.773857,3 ,2 ,1250000 ,1500000 ,2 
Epsom,-36.893442,174.773857,1 ,3 ,1250000 ,1500000 ,0 
Epsom,-36.893442,174.773857,2 ,3 ,1250000 ,1500000 ,0 
Epsom,-36.893442,174.773857,3 ,3 ,1250000 ,1500000 ,0 
Epsom,-36.893442,174.773857,1 ,1 ,1500000 ,1750000 ,0 
